  9.60000008E-02   1.0104595       1.1249686       1.8026041       1.3277277       1.7647468    
  9.70000029E-02   1.0037922       1.1254802       1.7997230       1.2860885       1.7062128    
  9.80000049E-02  0.99751794       1.1259835       1.7962248       1.2423987       1.6431640    
  9.90000069E-02  0.99165374       1.1264845       1.7923648       1.1965985       1.5762736    
  0.10000000       1.0056500       1.1490675       1.8235047       1.1720957       1.5371714    
  0.10100000       1.0006449       1.1495745       1.8195900       1.1219471       1.4648392    
  0.10200001      0.99608409       1.1500885       1.8159747       1.0696733       1.3910815    
  0.10300001      0.99197274       1.1506110       1.8128631       1.0154235       1.3168616    
  0.10400000      0.98831338       1.1511430       1.8104373      0.95946127       1.2431793    
  0.10500000      0.98510528       1.1516843       1.8088554      0.90220296       1.1710488    
  0.10600001      0.98234487       1.1522335       1.8082497      0.84427327       1.1014779    
  0.10700001      0.98002553       1.1527888       1.8087242      0.78657144       1.0354397    
  0.10800000      0.97813815       1.1533471       1.8103541      0.73035944      0.97384864    
  0.10900000      0.97667032       1.1539040       1.8131852      0.67735952      0.91752577    
  0.11000001      0.97560734       1.1544541       1.8172328      0.62984413      0.86716747    
  0.11100001      0.97493225       1.1549914       1.8224847      0.59064180      0.82330483    
  0.11200000      0.97462505       1.1555082       1.8289005      0.56294328      0.78626853    
  0.11300001      0.97466356       1.1559969       1.8364145      0.54977053      0.75616139    
  0.11400001      0.97502267       1.1564479       1.8449389      0.55315852      0.73284388    
  0.11500000      0.97567558       1.1568508       1.8543658      0.57344836      0.71594453    
  0.11600000      0.97659332       1.1571941       1.8645719      0.60920274      0.70489264    
  0.11700001      0.97774500       1.1574655       1.8754203      0.65779084      0.69897312    
  0.11800001      0.97909760       1.1576513       1.8867666      0.71617860      0.69738978    
  0.11900000      0.98061681       1.1577373       1.8984590      0.78149772      0.69932711    
  0.12000000      0.97886401       1.1536920       1.9037614      0.84859657      0.70157951    
  0.12100001      0.98060429       1.1535318       1.9156965      0.92091542      0.70828491    
  0.12200001      0.98239642       1.1532233       1.9275291      0.99416220      0.71638143    
  0.12300000      0.98419964       1.1527487       1.9391160       1.0671014      0.72532368    
  0.12400001      0.98597151       1.1520890       1.9503216       1.1387750      0.73465365    
  0.12500000      0.98766834       1.1512246       1.9610192       1.2084503      0.74399340    
  0.12600000      0.98924589       1.1501352       1.9710935       1.2755779      0.75303483    
  0.12700000      0.99065840       1.1487999       1.9804410       1.3397591      0.76152879    
  0.12800001      0.99185961       1.1471976       1.9889708       1.4007214      0.76927543    
  0.12900001      0.99280226       1.1453066       1.9966061       1.4582975      0.77611494    
  0.13000001      0.99343866       1.1431053       2.0032847       1.5124044      0.78192049    
  0.13100001      0.99372113       1.1405720       2.0089583       1.5630293      0.78659159    
  0.13200000      0.99360120       1.1376851       2.0135946       1.6102167      0.79004925    
  0.13300000      0.99303097       1.1344240       2.0171773       1.6540561      0.79223216    
  0.13400000      0.99196261       1.1307687       2.0197062       1.6946714      0.79309374    
  0.13500001      0.99034971       1.1267006       2.0211995       1.7322129      0.79259950    
  0.13600001      0.98814654       1.1222026       2.0216906       1.7668489      0.79072493    
  0.13700001      0.98530900       1.1172596       2.0212326       1.7987587      0.78745508    
  0.13800001      0.98179507       1.1118587       2.0198958       1.8281279      0.78278232    
  0.13900001      0.97756612       1.1059906       2.0177684       1.8551438      0.77670699    
  0.14000000      0.99953640       1.1301464       2.0705767       1.9311336      0.79063863    
  0.14100000      0.99373209       1.1233102       2.0671027       1.9539104      0.78170961    
  0.14200000      0.98708546       1.1159855       2.0631330       1.9748193      0.77136153    
  0.14300001      0.97957689       1.1081802       2.0588226       1.9940338      0.75962234    
  0.14400001      0.97119594       1.0999095       2.0543399       2.0117166      0.74652719    
  0.14500001      0.96194190       1.0911969       2.0498638       2.0280192      0.73211956    
  0.14600001      0.95182753       1.0820731       2.0455794       2.0430813      0.71645176    
  0.14700000      0.94088054       1.0725789       2.0416751       2.0570312      0.69958574    
  0.14800000      0.92914617       1.0627655       2.0383375       2.0699844      0.68159497    
  0.14900000      0.91669005       1.0526949       2.0357466       2.0820460      0.66256535    
  0.15000001      0.90360159       1.0424411       2.0340707       2.0933096      0.64259803    
  0.15100001      0.88999552       1.0320898       2.0334609       2.1038585      0.62181151    
  0.15200001      0.87601525       1.0217397       2.0340490       2.1137655      0.60034597    
  0.15300001      0.86183518       1.0115012       2.0359409       2.1230950      0.57836664    
  0.15400001      0.84766060       1.0014967       2.0392168       2.1319015      0.55606961    
  0.15500000      0.83372831      0.99185896       2.0439265       2.1402326      0.53368652    
  0.15600000      0.82030463      0.98273027       2.0500929       2.1481261      0.51149172    
  0.15700001      0.80767918      0.97425944       2.0577080       2.1556146      0.48981020    
  0.15800001      0.79615837      0.96659940       2.0667381       2.1627235      0.46902356    
  0.15900001      0.78605479      0.95990384       2.0771272       2.1694722      0.44957498    
  0.16000001      0.77938247      0.95641428       2.0933251       2.1806033      0.43294504    
  0.16100001      0.77298683      0.95208710       2.1061804       2.1866670      0.41772640    
  0.16200000      0.76881570      0.94914430       2.1201203       2.1923964      0.40549186    
  0.16300000      0.76704329      0.94769663       2.1350393       2.1977923      0.39683387    
  0.16400000      0.76776832      0.94783276       2.1508296       2.2028518      0.39229071    
  0.16500001      0.77100241      0.94961447       2.1673868       2.2075684      0.39228907    
  0.16600001      0.77666825      0.95307320       2.1846120       2.2119341      0.39709115    
  0.16700001      0.78460622      0.95820785       2.2024155       2.2159371      0.40676454    
  0.16800001      0.79457915      0.96498275       2.2207170       2.2195656      0.42118868    
  0.16900001      0.80629259      0.97333008       2.2394464       2.2228057      0.44008529    
  0.17000000      0.81941241      0.98314881       2.2585449       2.2256434      0.46307454    
  0.17100000      0.83358753      0.99430877       2.2779627       2.2280641      0.48972824    
  0.17200001      0.84847045       1.0066539       2.2976580       2.2300541      0.51961523    
  0.17300001      0.86372960       1.0200058       2.3175952       2.2316017      0.55232906    
  0.17400001      0.87906587       1.0341692       2.3377414       2.2326963      0.58750707    
  0.17500001      0.89422053       1.0489354       2.3580618       2.2333314      0.62483221    
  0.17600001      0.90898722       1.0640874       2.3785169       2.2335043      0.66403496    
  0.17700000      0.92320800       1.0794033       2.3990576       2.2332172      0.70488822    
  0.17800000      0.93677986       1.0946617       2.4196215       2.2324784      0.74720186    
  0.17900001      0.94965011       1.1096443       2.4401298       2.2313037      0.79081726    
  0.18000001      0.97357273       1.1379082       2.4907627       2.2574134      0.84540224    
  0.18100001      0.98495626       1.1516839       2.5107861       2.2554266      0.89119112    
  0.18200001      0.99565738       1.1645570       2.5303452       2.2530885      0.93790483    
  0.18300001       1.0057640       1.1763524       2.5492630       2.2504530      0.98545277    
  0.18400002       1.0153785       1.1869131       2.5673344       2.2475855       1.0337508    
  0.18500000       1.0246109       1.1961030       2.5843251       2.2445645       1.0827155    
  0.18600000       1.0335714       1.2038093       2.5999744       2.2414794       1.1322626    
  0.18700001       1.0423627       1.2099462       2.6139970       2.2384288       1.1823059    
  0.18800001       1.0510803       1.2144567       2.6260848       2.2355213       1.2327563    
  0.18900001       1.0598040       1.2173163       2.6359129       2.2328711       1.2835190    
  0.19000001       1.0685962       1.2185357       2.6431415       2.2305951       1.3344952    
  0.19100001       1.0775055       1.2181649       2.6474206       2.2288096       1.3855816    
  0.19200000       1.0865670       1.2162948       2.6483946       2.2276218       1.4366703    
  0.19300000       1.0958022       1.2130592       2.6457045       2.2271280       1.4876504    
  0.19400001       1.1052240       1.2086372       2.6389966       2.2274058       1.5384085    
  0.19500001       1.1148380       1.2032534       2.6279228       2.2285078       1.5888306    
  0.19600001       1.1246480       1.1971769       2.6121471       2.2304568       1.6388007    
  0.19700001       1.1346568       1.1907190       2.5913484       2.2332401       1.6882067    
  0.19800001       1.1448699       1.1842278       2.5652251       2.2368066       1.7369378    
  0.19900002       1.1552982       1.1780816       2.5334995       2.2410645       1.7848861    
  0.20000000       1.1836706       1.1907358       2.5347762       2.2802551       1.8593328    
  0.20100001       1.1945232       1.1864033       2.4909940       2.2853916       1.9053806    
  0.20200001       1.2056228       1.1835601       2.4408391       2.2906585       1.9503310    
  0.20300001       1.2170156       1.1825777       2.3841598       2.2958159       1.9941015    
  0.20400001       1.2287575       1.1837831       2.3208561       2.3006003       2.0366158    
  0.20500001       1.2409118       1.1874452       2.2508914       2.3047314       2.0778055    
  0.20600002       1.2535492       1.1937585       2.1743038       2.3079200       2.1176095    
  0.20700002       1.2667463       1.2028339       2.0912251       2.3098767       2.1559730    
  0.20800000       1.2805840       1.2146925       2.0019023       2.3103178       2.1928473    
  0.20900001       1.2951456       1.2292677       1.9067256       2.3089721       2.2281895    
  0.21000001       1.3105149       1.2464110       1.8062613       2.3055880       2.2619617    
  0.21100001       1.3267744       1.2659017       1.7012916       2.2999375       2.2941291    
  0.21200001       1.3440014       1.2874600       1.5928637       2.2918189       2.3246589    
  0.21300001       1.3622676       1.3107637       1.4823456       2.2810600       2.3535199    
  0.21400002       1.3816354       1.3354630       1.3714958       2.2675188       2.3806787    
  0.21500000       1.4021559       1.3611954       1.2625409       2.2510848       2.4060991    
  0.21600001       1.4238660       1.3875968       1.1582564       2.2316780       2.4297409    
  0.21700001       1.4467878       1.4143133       1.0620267       2.2092471       2.4515550    
  0.21800001       1.4709246       1.4410070      0.97781920       2.1837680       2.4714859    
  0.21900001       1.4962606       1.4673629      0.90994900       2.1552420       2.4894645    
  0.22000001       1.5632811       1.5328172      0.88680327       2.1820300       2.5728376    
  0.22100002       1.5908449       1.5575532      0.86149687       2.1472816       2.5865755    
  0.22200002       1.6194106       1.5810927      0.85934883       2.1094358       2.5979991    
  0.22300000       1.6488800       1.6032321      0.87863988       2.0685534       2.6069636    
  0.22400001       1.6791327       1.6237925      0.91577595       2.0247002       2.6132987    
  0.22500001       1.7100295       1.6426181      0.96632034       1.9779423       2.6168070    
  0.22600001       1.7414118       1.6595739       1.0259424       1.9283397       2.6172588    
  0.22700001       1.7731056       1.6745437       1.0909595       1.8759404       2.6143925    
  0.22800002       1.8049223       1.6874266       1.1585007       1.8207741       2.6079142    
  0.22900002       1.8366611       1.6981356       1.2264546       1.7628452       2.5974956    
  0.23000000       1.8681111       1.7065953       1.2933378       1.7021283       2.5827744    
  0.23100001       1.8990523       1.7127378       1.3581495       1.6385654       2.5633597    
  0.23200001       1.9292582       1.7165042       1.4202467       1.5720662       2.5388348    
  0.23300001       1.9584984       1.7178409       1.4792401       1.5025151       2.5087662    
  0.23400001       1.9865365       1.7166995       1.5349169       1.4297874       2.4727154    
  0.23500001       2.0131323       1.7130351       1.5871787       1.3537766       2.4302559    
  0.23600002       2.0380416       1.7068064       1.6359990       1.2744428       2.3809972    
  0.23700002       2.0610163       1.6979747       1.6813896       1.1918843       2.3246086    
  0.23800001       2.0818038       1.6865059       1.7233799       1.1064543       2.2608638    
  0.23900001       2.1001444       1.6723697       1.7620033       1.0189314       2.1896799    
  0.24000001       2.1582518       1.6893650       1.8329084      0.95124537       2.1554210    
  0.24100001       2.1708052       1.6697444       1.8647346      0.86434841       2.0696685    
  0.24200001       2.1800106       1.6473365       1.8931626      0.78285170       1.9773908    
  0.24300002       2.1855643       1.6221411       1.9182127      0.71296781       1.8796430    
  0.24400002       2.1871550       1.5941716       1.9399021      0.66338980       1.7779480    
  0.24500000       2.1844630       1.5634630       1.9582502      0.64400882       1.6743600    
  0.24600001       2.1771648       1.5300739       1.9732831      0.66214156       1.5715111    
  0.24700001       2.1649394       1.4940959       1.9850365      0.71849585       1.4726140    
  0.24800001       2.1474769       1.4556587       1.9935596      0.80727929       1.3813963    
  0.24900001       2.1244884       1.4149384       1.9989173      0.91997153       1.3018948    
  0.25000000       2.0957248       1.3721681       2.0011923       1.0485203       1.2380656    
  0.25100002       2.0609934       1.3276474       2.0004823       1.1864468       1.1931893    
  0.25200000       2.0201852       1.2817545       1.9969010       1.3287892       1.1691892    
  0.25300002       1.9733013       1.2349594       1.9905785       1.4717648       1.1661227    
  0.25400001       1.9204894       1.1878343       1.9816556       1.6124798       1.1821327    
  0.25500003       1.8620794       1.1410674       1.9702797       1.7487247       1.2139112    
  0.25600001       1.7986244       1.0954700       1.9566011       1.8788477       1.2574469    
  0.25700000       1.7309377       1.0519795       1.9407679       2.0016575       1.3087208    
  0.25800002       1.6601304       1.0116504       1.9229206       2.1163521       1.3641652    
  0.25900000       1.5876383      0.97562754       1.9031864       2.2224581       1.4208702    
  0.26000002       1.5288278      0.95344770       1.8980068       2.3388379       1.4887810    
  0.26100001       1.4584473      0.92946678       1.8747503       2.4272778       1.5418289    
  0.26200002       1.3924439      0.91306072       1.8498126       2.5070531       1.5911162    
  0.26300001       1.3332478      0.90497464       1.8232144       2.5784774       1.6359434    
  0.26400000       1.2832180      0.90560192       1.7949394       2.6419456       1.6759138    
  0.26500002       1.2443815      0.91492772       1.7649366       2.6979058       1.7108557    
  0.26600000       1.2181444      0.93253219       1.7331197       2.7468297       1.7407582    
  0.26700002       1.2050580      0.95765364       1.6993740       2.7891943       1.7657264    
  0.26800001       1.2047174      0.98928893       1.6635603       2.8254659       1.7859449    
  0.26900002       1.2158374       1.0263090       1.6255254       2.8560891       1.8016495    
  0.27000001       1.2364806       1.0675586       1.5851125       2.8814766       1.8131096    
  0.27100003       1.2643684       1.1119294       1.5421754       2.9020095       1.8206154    
  0.27200001       1.2971671       1.1584085       1.4965913       2.9180303       1.8244691    
  0.27300000       1.3327055       1.2061018       1.4482799       2.9298451       1.8249785    
  0.27400002       1.3690979       1.2542430       1.3972223       2.9377234       1.8224535    
  0.27500001       1.4047955       1.3021894       1.3434825       2.9418995       1.8172038    
  0.27600002       1.4385823       1.3494129       1.2872244       2.9425764       1.8095385    
  0.27700001       1.4695419       1.3954897       1.2287375       2.9399278       1.7997621    
  0.27800003       1.4970163       1.4400865       1.1684563       2.9341035       1.7881749    
  0.27900001       1.5205551       1.4829470       1.1069807       2.9252326       1.7750704    
  0.28000000       1.5704883       1.5537618       1.0673581       2.9723833       1.7965014    
  0.28100002       1.5852666       1.5925719       1.0058353       2.9576726       1.7811388    
  0.28200001       1.5954831       1.6291857      0.94590449       2.9401672       1.7650316    
  0.28300002       1.6011411       1.6635518      0.88895452       2.9199629       1.7484267    
  0.28400001       1.6022830       1.6956469      0.83655661       2.8971577       1.7315525    
  0.28500003       1.5989757       1.7254685      0.79040319       2.8718610       1.7146145    
  0.28600001       1.5913000       1.7530304      0.75218123       2.8441970       1.6977930    
  0.28700000       1.5793402       1.7783527      0.72337711       2.8143108       1.6812401    
  0.28800002       1.5631808       1.8014627      0.70503587       2.7823718       1.6650803    
  0.28900000       1.5429028       1.8223890      0.69754088       2.7485809       1.6494095    
  0.29000002       1.5185852       1.8411591      0.70050257       2.7131729       1.6342946    
  0.29100001       1.4903038       1.8577968      0.71282208       2.6764193       1.6197734    
  0.29200003       1.4581370       1.8723202      0.73290443       2.6386294       1.6058576    
  0.29300001       1.4221674       1.8847419      0.75893241       2.6001503       1.5925360    
  0.29400000       1.3824898       1.8950685      0.78910398       2.5613627       1.5797749    
  0.29500002       1.3392152       1.9032989      0.82179028       2.5226789       1.5675229    
  0.29600000       1.2924778       1.9094259      0.85560912       2.4845328       1.5557144    
  0.29700002       1.2424452       1.9134364      0.88944197       2.4473743       1.5442719    
  0.29800001       1.1893260       1.9153130      0.92241615       2.4116580       1.5331105    
  0.29900002       1.1333824       1.9150348      0.95387268       2.3778272       1.5221386    
  0.30000001       1.0951062       1.9466809       1.0003014       2.3886459       1.5383705    
  0.30100003       1.0344657       1.9419696       1.0273376       2.3597763       1.5274704    
  0.30200002      0.97213864       1.9349917       1.0517545       2.3339174       1.5164595    
  0.30300000      0.90872908       1.9257276       1.0734217       2.3113518       1.5052480    
  0.30400002      0.84498203       1.9141624       1.0922757       2.2922986       1.4937510    
  0.30500001      0.78181767       1.9002874       1.1083038       2.2769051       1.4818907    
  0.30600002      0.72037148       1.8841020       1.1215296       2.2652481       1.4695952    
  0.30700001      0.66204476       1.8656156       1.1320050       2.2573338       1.4568015    
  0.30800003      0.60854602       1.8448493       1.1398014       2.2531025       1.4434540    
  0.30900002      0.56189603       1.8218374       1.1450039       2.2524374       1.4295064    
  0.31000000      0.52433407       1.7966259       1.1477069       2.2551720       1.4149213    
  0.31100002      0.49804980       1.7692764       1.1480124       2.2611001       1.3996702    
  0.31200001      0.48470607       1.7398647       1.1460273       2.2699845       1.3837354    
  0.31300002      0.48490673       1.7084821       1.1418633       2.2815671       1.3671083    
  0.31400001      0.49792522       1.6752360       1.1356369       2.2955770       1.3497915    
  0.31500003      0.52191496       1.6402491       1.1274699       2.3117371       1.3317970    
  0.31600001      0.55445725       1.6036611       1.1174906       2.3297689       1.3131475    
  0.31700000      0.59309942       1.5656265       1.1058360       2.3493989       1.2938766    
  0.31800002      0.63568521       1.5263175       1.0926538       2.3703599       1.2740289    
  0.31900001      0.68046761       1.4859232       1.0781020       2.3923945       1.2536594    
  0.32000002      0.73964173       1.4743042       1.0838640       2.4630086       1.2578517    
  0.32100001      0.78497672       1.4323310       1.0670511       2.4864328       1.2366033    
  0.32200003      0.82932746       1.3899091       1.0493916       2.5102091       1.2150269    
  0.32300001      0.87216538       1.3472983       1.0311093       2.5341330       1.1932170    
  0.32400000      0.91311896       1.3047793       1.0124482       2.5580134       1.1712779    
  0.32500002      0.95193541       1.2626550      0.99367070       2.5816755       1.1493224    
  0.32600001      0.98845363       1.2212490      0.97505814       2.6049592       1.1274705    
  0.32700002       1.0225838       1.1809065      0.95690691       2.6277204       1.1058478    
  0.32800001       1.0542911       1.1419924      0.93952399       2.6498296       1.0845848    
  0.32900003       1.0835823       1.1048877      0.92322183       2.6711740       1.0638148    
  0.33000001       1.1104959       1.0699848      0.90830928       2.6916559       1.0436716    
  0.33100003       1.1350957       1.0376791      0.89508152       2.7111917       1.0242885    
  0.33200002       1.1574627       1.0083579      0.88380957       2.7297127       1.0057958    
  0.33300000       1.1776901      0.98238730      0.87472743       2.7471650      0.98831737    
  0.33400002       1.1958808      0.96009535      0.86802065       2.7635062      0.97196954    
  0.33500001       1.2121431      0.94175351      0.86381602       2.7787063      0.95685869    
  0.33600003       1.2265892      0.92755991      0.86217475       2.7927477      0.94307977    
  0.33700001       1.2393316      0.91762358      0.86308700       2.8056221      0.93071383    
  0.33800003       1.2504827      0.91195577      0.86647403       2.8173301      0.91982782    
  0.33900002       1.2601532      0.91046631      0.87219286       2.8278801      0.91047353    
  0.34000000       1.2895302      0.92817783      0.89461505       2.8845949      0.91790020    
  0.34100002       1.2965378      0.93433672      0.90428853       2.8928523      0.91163594    
  0.34200001       1.3023660      0.94384176      0.91553241       2.8999932      0.90692151    
  0.34300002       1.3071175      0.95631385      0.92805380       2.9060476      0.90375322    
  0.34400001       1.3108895      0.97134924      0.94155127       2.9110494      0.90211838    
  0.34500003       1.3137769      0.98853707      0.95572519       2.9150326      0.90199685    
  0.34600002       1.3158692       1.0074754      0.97028553       2.9180324      0.90336227    
  0.34700000       1.3172519       1.0277821      0.98495871       2.9200828      0.90618467    
  0.34800002       1.3180059       1.0491033      0.99949014       2.9212177      0.91043085    
  0.34900001       1.3182082       1.0711174       1.0136490       2.9214687      0.91606653    
  0.35000002       1.3179305       1.0935386       1.0272280       2.9208660      0.92305601    
  0.35100001       1.3172410       1.1161163       1.0400453       2.9194376      0.93136340    
  0.35200003       1.3162034       1.1386343       1.0519421       2.9172077      0.94095260    
  0.35300002       1.3148768       1.1609085       1.0627836       2.9141979      0.95178711    
  0.35400000       1.3133159       1.1827844       1.0724562       2.9104266      0.96382964    
  0.35500002       1.3115706       1.2041340       1.0808666       2.9059076      0.97704077    
  0.35600001       1.3096868       1.2248526       1.0879393       2.9006517      0.99138087    
  0.35700002       1.3077053       1.2448560       1.0936158       2.8946657       1.0068084    
  0.35800001       1.3056625       1.2640773       1.0978523       2.8879523       1.0232792    
  0.35900003       1.3035910       1.2824643       1.1006184       2.8805099       1.0407473    
