87 1876.14 -2079.46
88 1861.01 -2078.96
89 1851.04 -2078.47
90 1850.97 -2077.99
91 1858.33 -2077.49
92 1866.77 -2076.98
93 1881.33 -2076.47
94 1880.81 -2075.95
95 1882.11 -2075.43
96 1886.75 -2074.9
97 1888.65 -2074.37
98 1880.63 -2073.83
99 1870.94 -2073.28
100 1871.5 -2072.72
101 1870.24 -2072.16
102 1865.07 -2071.59
103 1859.79 -2071.03
104 1903.18 -2070.47
105 1919.99 -2069.9
106 1914.06 -2069.33
107 1890.36 -2068.74
108 1893.51 -2068.15
109 1900.13 -2067.55
110 1906.73 -2066.94
111 1907.5 -2066.32
112 1907.04 -2065.7
113 1926.41 -2065.07
114 1912.68 -2064.45
115 1888.77 -2063.82
116 1897.32 -2063.19
117 1821.82 -2062.56
118 1821.01 -2061.94
119 1820.64 -2061.31
120 1831.37 -2060.69
121 1820.11 -2060.07
122 1829.7 -2059.44
123 1810.31 -2058.79
124 1794.27 -2058.15
125 1802.96 -2057.5
126 1787.45 -2056.83
127 1785.34 -2056.16
128 1778.2 -2055.5
129 1780.03 -2054.83
130 1782.14 -2054.15
131 1781.45 -2053.46
132 1782.85 -2052.77
133 1780.11 -2052.07
134 1790.7 -2051.36
135 1783.44 -2050.65
136 1783.21 -2049.92
137 1794.48 -2049.19
138 1824.42 -2048.46
139 1795 -2047.74
140 1805.88 -2047.01
141 1803.84 -2046.26
142 1805.68 -2045.52
143 1799.18 -2044.78
144 1790.02 -2044.02
145 1772.56 -2043.25
146 1760.6 -2042.49
147 1761 -2041.72
148 1765.31 -2040.96
149 1757.83 -2040.18
150 1742.11 -2039.41
151 1741.28 -2038.64
152 1743.44 -2037.86
153 1728.48 -2037.09
154 1733.14 -2036.3
155 1743.97 -2035.51
156 1762.39 -2034.71
157 1773.45 -2033.91
158 1754.35 -2033.12
159 1750.93 -2032.31
160 1740.76 -2031.51
161 1738.08 -2030.71
162 1739.56 -2029.94
163 1736.85 -2029.16
164 1725.46 -2028.38
165 1712.55 -2027.6
166 1711.75 -2026.8
167 1719.63 -2026
168 1726.89 -2025.19
169 1718.04 -2024.4
170 1716.95 -2023.6
171 1713.85 -2022.82
172 1713.06 -2022.02
173 1736.13 -2021.22
174 1733.45 -2020.42
175 1735.54 -2019.62
176 1734.73 -2018.82
177 1733.99 -2018.01
178 1729.97 -2017.2
179 1717.03 -2016.39
180 1722.54 -2015.58
181 1726.6 -2014.76
182 1725.77 -2013.93
183 1712.99 -2013.12
184 1698.91 -2012.31
185 1706.46 -2011.48
186 1721.71 -2010.64
187 1696.63 -2009.81
188 1708.71 -2008.96
189 1714.98 -2008.1
190 1709.05 -2007.23
191 1698.63 -2006.37
192 1691.09 -2005.5
193 1693.27 -2004.63
194 1695.99 -2003.75
195 1687.75 -2002.88
196 1697.74 -2002
197 1687.7 -2001.11
198 1716.93 -2000.24
199 1726.92 -1999.38
200 1758.56 -1998.49
201 1779.18 -1997.62
202 1796.74 -1996.74
203 1802.96 -1995.86
204 1804.35 -1995
205 1790.94 -1994.13
206 1788.08 -1993.25
207 1812.38 -1992.39
208 1811.5 -1991.51
209 1835.44 -1990.62
210 1831.62 -1989.76
211 1830.37 -1988.88
212 1831.11 -1988
213 1827.7 -1987.13
214 1838.53 -1986.25
215 1846.01 -1985.35
216 1843.86 -1984.47
217 1853.01 -1983.57
218 1850.63 -1982.69
219 1849.74 -1981.79
220 1862.71 -1980.91
221 1867.42 -1980.01
222 1855.79 -1979.13
223 1840.31 -1978.28
224 1840.04 -1977.41
225 1849.58 -1976.51
226 1838.38 -1975.63
227 1847.34 -1974.77
228 1842.4 -1973.9
229 1850.81 -1973.04
230 1837.38 -1972.17
231 1830.41 -1971.3
232 1833.54 -1970.41
233 1843.02 -1969.5
234 1855.43 -1968.6
235 1835.28 -1967.7
236 1822.57 -1966.79
237 1821.66 -1965.88
238 1814.55 -1964.94
239 1805.28 -1963.99
240 1795.42 -1963.04
241 1823.45 -1962.09
242 1824.92 -1961.14
243 1861.29 -1960.2
244 1861.14 -1959.29
245 1873.91 -1958.38
246 1898.38 -1957.48
247 1902.42 -1956.57
248 1904.8 -1955.65
249 1914.9 -1954.7
250 1906.57 -1953.74
251 1916.11 -1952.77
252 1910.87 -1951.79
253 1905.79 -1950.81
254 1916.46 -1949.84
255 1905.91 -1948.85
256 1877.11 -1947.85
257 1876.38 -1946.88
258 1862.64 -1945.94
259 1836.51 -1945.03
260 1826.56 -1944.12
261 1829 -1943.22
262 1841.16 -1942.31
263 1838.69 -1941.4
264 1840.36 -1940.48
265 1839.44 -1939.56
266 1837.58 -1938.63
267 1837.4 -1937.68
268 1836.66 -1936.73
269 1847.66 -1935.76
270 1833.36 -1934.78
271 1839.6 -1933.79
272 1844.55 -1932.79
273 1839.96 -1931.79
274 1845.51 -1930.77
275 1832.22 -1929.76
276 1819.87 -1928.75
277 1838.69 -1927.73
278 1826.74 -1926.73
279 1826.33 -1925.74
280 1821.37 -1924.74
281 1833.53 -1923.73
282 1832.51 -1922.71
283 1832.03 -1921.69
284 1810.96 -1920.67
285 1824.73 -1919.61
286 1820.26 -1918.54
287 1807 -1917.51
288 1810.32 -1916.48
289 1812.15 -1915.48
290 1828.03 -1914.47
291 1841.88 -1913.42
292 1830 -1912.39
293 1825.12 -1911.34
294 1861.76 -1910.39
295 1870.42 -1909.43
296 1889.86 -1908.47
297 1903.02 -1907.49
298 1904.94 -1906.51
299 1890.8 -1905.54
300 1880.63 -1904.58
301 1878.73 -1903.6
302 1870.85 -1902.61
303 1872.49 -1901.65
304 1867.22 -1900.69
305 1855.54 -1899.71
306 1869.95 -1898.74
307 1880.49 -1897.76
308 1886.31 -1896.78
309 1897.66 -1895.78
310 1895.37 -1894.81
311 1919.8 -1893.81
312 1919.37 -1892.82
313 1912.34 -1891.87
314 1918.73 -1890.92
315 1907.93 -1889.97
316 1906.97 -1889.01
317 1907.43 -1888.04
318 1908.87 -1887.05
319 1912.07 -1886.04
320 1911.04 -1885.01
321 1895.7 -1884.03
322 1882.06 -1883
323 1888.23 -1881.97
324 1893.51 -1880.94
325 1885.78 -1879.89
326 1907.21 -1878.86
327 1911.16 -1877.82
328 1907.9 -1876.78
329 1918.84 -1875.8
330 1965.51 -1874.82
331 1964.51 -1873.82
332 1969.35 -1872.87
333 1955.43 -1871.94
334 1956.67 -1871.01
335 1953.92 -1870.06
336 1948.4 -1869.11
337 1949.4 -1868.15
338 1947.03 -1867.17
339 1962.41 -1866.19
340 1972.14 -1865.21
341 1974.05 -1864.23
342 1973.05 -1863.23
343 2007.88 -1862.27
344 2006.91 -1861.3
345 2013.36 -1860.31
346 2006.14 -1859.32
347 2005.14 -1858.31
348 1996.63 -1857.29
349 1995.61 -1856.27
350 1998.66 -1855.24
351 1993.6 -1854.19
352 1986.62 -1853.2
353 1985.61 -1852.19
354 1968.13 -1851.19
355 1985.09 -1850.18
356 1985.42 -1849.12
357 1984.35 -1848.05
358 1950.67 -1847.01
359 1969.01 -1845.95
360 1967.96 -1844.89
361 1966.93 -1843.83
362 1971.77 -1842.78
363 1972.82 -1841.74
364 1971.76 -1840.68
365 1959.51 -1839.65
366 1960.45 -1838.66
367 2005.41 -1837.68
368 1954.7 -1836.69
369 1946.82 -1835.7
370 1971.11 -1834.76
371 1969.9 -1833.8
372 1960.19 -1832.85
373 1970.59 -1831.88
374 1959.25 -1830.91
375 1958.26 -1829.92
376 1986.51 -1828.98
377 1978.22 -1828.03
378 1950.94 -1827.09
379 1965.39 -1826.14
380 1969.58 -1825.18
381 1949.4 -1824.22
382 1971.92 -1823.26
383 1952.25 -1822.29
384 1952.01 -1821.32
385 1967.58 -1820.34
386 1963.16 -1819.46
387 1958.12 -1818.58
388 1961.56 -1817.69
389 1964.57 -1816.79
390 1978.88 -1815.88
391 1978.51 -1815
392 1981.79 -1814.11
393 1967.39 -1813.2
394 1974.2 -1812.28
395 1961.64 -1811.35
396 1968.28 -1810.46
397 1967.38 -1809.55
398 1958.22 -1808.64
399 1930.51 -1807.77
400 1938.99 -1806.91
401 1938.12 -1806.04
402 1941.15 -1805.16
403 1944.71 -1804.29
404 1945.55 -1803.39
405 1899.38 -1802.48
406 1886.69 -1801.57
407 1887.37 -1800.63
408 1882.25 -1799.73
409 1879.36 -1798.85
410 1870.38 -1797.96
411 1882.5 -1797.06
412 1881.26 -1796.2
413 1869.8 -1795.3
414 1881.39 -1794.42
415 1880.49 -1793.52
416 1879.59 -1792.62
417 1883.89 -1791.74
418 1885.23 -1790.82
419 1888.49 -1789.91
420 1880.7 -1788.96
421 1882.13 -1787.98
422 1904.56 -1787.09
423 1918.83 -1786.21
424 1939.37 -1785.32
425 1939.41 -1784.43
426 1926.25 -1783.53
427 1925.34 -1782.62
428 1921.75 -1781.72
429 1935.39 -1780.82
430 1932.34 -1779.89
431 1934.69 -1778.95
432 1933.73 -1777.99
433 1944.13 -1777.01
434 1946.23 -1776.02
435 1941.82 -1775.02
436 1948 -1774.02
437 1946.99 -1773.01
438 1941.26 -1772
439 1945.39 -1770.98
440 1944.36 -1769.95
441 1932.44 -1768.95
442 1928.98 -1767.93
443 1923.06 -1766.92
444 1894.02 -1765.92
445 1894.24 -1764.92
446 1902.77 -1763.98
447 1909.48 -1763.04
448 1908.53 -1762.08
449 1897.14 -1761.11
450 1915.53 -1760.16
451 1920.52 -1759.22
452 1902.6 -1758.25
453 1912.22 -1757.34
454 1892.41 -1756.4
455 1891.46 -1755.44
456 1900.22 -1754.58
457 1894.25 -1753.71
458 1871.3 -1752.86
459 1887.62 -1752
460 1876.84 -1751.18
461 1873.55 -1750.34
462 1862.73 -1749.52
463 1841.93 -1748.7
464 1839.24 -1747.84
465 1843.32 -1746.97
466 1827.26 -1746.12
467 1832.36 -1745.26
468 1822.27 -1744.36
469 1811.89 -1743.48
470 1821.42 -1742.59
471 1837.51 -1741.66
472 1846.67 -1740.74
473 1833.02 -1739.84
474 1846.24 -1738.92
475 1851.93 -1738
476 1855.08 -1737.04
477 1843.42 -1736.06
478 1829.58 -1735.17
479 1850.06 -1734.3
480 1846.29 -1733.43
481 1855.44 -1732.55
482 1862.17 -1731.68
483 1858.41 -1730.8
484 1883.48 -1729.88
485 1899.43 -1728.95
486 1904.55 -1728.02
487 1909.28 -1727.09
488 1912.06 -1726.12
489 1922.8 -1725.14
490 1912.97 -1724.13
491 1919.34 -1723.14
492 1917.01 -1722.15
493 1885.66 -1721.14
494 1880.12 -1720.14
495 1884.69 -1719.12
496 1884.06 -1718.09
497 1885.75 -1717.06
498 1865.55 -1716.07
499 1854.38 -1715.07
500 1839.57 -1714.12
501 1852.2 -1713.26
502 1843.93 -1712.38
503 1836.53 -1711.51
504 1835.66 -1710.64
505 1830.77 -1709.76
506 1845.65 -1708.86
507 1845.43 -1707.97
508 1844.53 -1707.07
509 1850.08 -1706.17
510 1861.72 -1705.26
511 1837.07 -1704.35
512 1833.01 -1703.41
513 1827.38 -1702.47
514 1820.86 -1701.57
515 1811.61 -1700.66
516 1801.9 -1699.75
517 1847.79 -1698.87
518 1843.32 -1698
519 1868.43 -1697.18
520 1871.11 -1696.35
521 1863.86 -1695.49
522 1870.19 -1694.64
523 1860.42 -1693.75
524 1852.01 -1692.85
525 1886.03 -1691.93
526 1887.17 -1691.02
527 1886.25 -1690.09
528 1885.31 -1689.16
529 1877.49 -1688.23
530 1861.94 -1687.36
531 1887.36 -1686.51
532 1873.7 -1685.66
533 1878.94 -1684.81
534 1847.85 -1683.96
535 1843.18 -1683.12
536 1831.73 -1682.34
537 1822.33 -1681.59
538 1802.18 -1680.85
539 1801.44 -1680.11
540 1825.43 -1679.34
541 1807.6 -1678.58
542 1806.33 -1677.83
543 1831.35 -1677.09
544 1830.6 -1676.34
545 1833.9 -1675.59
546 1833.31 -1674.83
547 1818.61 -1674.09
548 1812.22 -1673.36
549 1817.24 -1672.61
550 1827.26 -1671.87
551 1818.37 -1671.11
552 1821.33 -1670.36
553 1827.47 -1669.61
554 1824.6 -1668.83
555 1833.22 -1668.05
556 1846.03 -1667.27
557 1831.02 -1666.52
558 1815.17 -1665.7
559 1813.45 -1664.88
560 1820.77 -1664.06
561 1826.75 -1663.24
562 1853.62 -1662.53
563 1858.32 -1661.79
564 1856.86 -1661.05
565 1851.19 -1660.28
566 1867.83 -1659.52
567 1851.48 -1658.74
568 1849.15 -1657.95
569 1847.13 -1657.12
570 1848.47 -1656.42
571 1866.96 -1655.71
572 1872.18 -1655.04
573 1871.5 -1654.35
574 1862.16 -1653.69
575 1853.59 -1653.03
576 1842.99 -1652.38
577 1845.36 -1651.74
578 1861.61 -1651.09
579 1878.12 -1650.45
580 1879.09 -1649.81
581 1871.43 -1649.18
582 1862.18 -1648.53
583 1861.53 -1647.88
584 1855.34 -1647.23
585 1867.04 -1646.57
586 1868.46 -1645.9
587 1867.79 -1645.24
588 1879.96 -1644.53
589 1872.23 -1643.82
590 1875.76 -1643.08
591 1862.93 -1642.32
592 1862.47 -1641.56
593 1864.4 -1640.81
594 1870.33 -1640.05
595 1886.36 -1639.25
596 1901.15 -1638.42
597 1910.92 -1637.56
598 1904.12 -1636.71
599 1907.69 -1635.85
600 1909.31 -1635.02
601 1893.2 -1634.19
602 1892.37 -1633.35
603 1889.49 -1632.47
604 1888.6 -1631.57
605 1892.62 -1630.67
606 1903.64 -1629.79
607 1901.31 -1628.97
608 1884.59 -1628.21
609 1883.82 -1627.43
610 1867.26 -1626.7
611 1866.52 -1625.97
612 1862.48 -1625.3
613 1835.21 -1624.63
614 1833.59 -1623.94
615 1853.15 -1623.14
616 1849.32 -1622.37
617 1846.16 -1621.62
618 1843.06 -1620.85
619 1861.51 -1620.11
620 1880.63 -1619.35
621 1884.93 -1618.61
622 1884.18 -1617.86
623 1880.31 -1617.12
624 1872.06 -1616.37
625 1865.33 -1615.69
626 1872.62 -1614.93
627 1888.64 -1614.15
628 1895.3 -1613.39
629 1867.64 -1612.64
630 1850.44 -1611.92
631 1848.29 -1611.18
632 1878.1 -1610.41
633 1887.2 -1609.64
634 1911.57 -1608.88
635 1909.82 -1608.09
636 1899.42 -1607.21
637 1900.35 -1606.33
638 1899.3 -1605.45
639 1892.31 -1604.52
640 1907.51 -1603.58
641 1897.95 -1602.6
642 1896.95 -1601.6
643 1896.2 -1600.58
644 1906.58 -1599.54
645 1894.24 -1598.52
646 1912.15 -1597.49
647 1898.81 -1596.49
648 1892.59 -1595.59
649 1895.56 -1594.66
650 1910.33 -1593.74
651 1927.11 -1592.85
652 1924.06 -1591.97
653 1923.17 -1591.08
654 1903.09 -1590.22
655 1902.59 -1589.35
656 1902.43 -1588.46
657 1891.31 -1587.6
658 1892.43 -1586.71
659 1901.44 -1585.8
660 1884.5 -1584.88
661 1885.83 -1583.97
662 1884.91 -1583.04
663 1895.36 -1582.1
664 1890.22 -1581.19
665 1893.2 -1580.26
666 1876.82 -1579.33
667 1873.39 -1578.39
668 1868.91 -1577.46
669 1855.74 -1576.56
670 1855.33 -1575.65
671 1828.77 -1574.74
672 1830.46 -1573.82
673 1837.32 -1572.92
674 1836.4 -1572
675 1835.48 -1571.07
676 1815.6 -1570.18
677 1803.01 -1569.19
678 1802.01 -1568.2
679 1822.97 -1567.21
680 1847.92 -1566.24
681 1833.6 -1565.27
682 1835.89 -1564.28
683 1832.3 -1563.27
684 1837.64 -1562.27
685 1830.33 -1561.26
686 1851.53 -1560.35
687 1846.45 -1559.42
688 1847.38 -1558.48
689 1850.78 -1557.59
690 1846.36 -1556.71
691 1852.42 -1555.82
692 1839.94 -1554.94
693 1833.26 -1554.04
694 1813.67 -1553.14
695 1799.41 -1552.24
696 1810.51 -1551.32
697 1830.1 -1550.37
698 1833.31 -1549.44
699 1834.33 -1548.5
700 1834.55 -1547.54
701 1795.86 -1546.59
702 1783.77 -1545.58
703 1776.6 -1544.56
704 1779.93 -1543.54
705 1778.4 -1542.5
706 1767.29 -1541.49
707 1765.23 -1540.47
708 1797.1 -1539.49
709 1794.48 -1538.53
710 1783.1 -1537.56
711 1783.4 -1536.65
712 1778.08 -1535.71
713 1778.35 -1534.75
714 1759.87 -1533.85
715 1763.06 -1532.94
716 1762.62 -1532.11
717 1760.26 -1531.32
718 1750.19 -1530.51
719 1743.58 -1529.77
720 1742.83 -1529.03
721 1762.91 -1528.19
722 1755.32 -1527.3
723 1756.7 -1526.42
724 1760.04 -1525.56
725 1759.17 -1524.69
726 1764.34 -1523.81
727 1765 -1522.94
728 1789.29 -1521.97
729 1799.19 -1521.04
730 1798.25 -1520.1
731 1798.58 -1519.13
732 1780.59 -1518.43
733 1771.61 -1517.68
734 1763.17 -1516.93
735 1766.14 -1516.16
736 1804.55 -1515.4
737 1807.04 -1514.64
738 1827.83 -1513.86
739 1836.86 -1513.01
740 1838.98 -1512.14
741 1827.9 -1511.25
742 1818.18 -1510.32
743 1811.78 -1509.39
744 1809.36 -1508.45
745 1824.76 -1507.54
746 1823.84 -1506.62
747 1825.61 -1505.71
748 1815.17 -1504.8
749 1820.96 -1503.86
750 1823.33 -1502.98
751 1851.51 -1502.17
752 1850.89 -1501.37
753 1853.59 -1500.52
754 1854.01 -1499.67
755 1853.15 -1498.82
756 1846.79 -1497.99
757 1850.67 -1497.17
758 1862.6 -1496.38
759 1833.51 -1495.54
760 1844.52 -1494.68
761 1843.67 -1493.82
762 1845.83 -1492.94
763 1855.33 -1492.05
764 1854.44 -1491.16
765 1853.54 -1490.27
766 1867.6 -1489.4
767 1894.15 -1488.66
768 1901.35 -1487.91
769 1900.59 -1487.16
770 1871.3 -1486.47
771 1885.92 -1485.79
772 1885.24 -1485.1
773 1878.94 -1484.43
774 1873.8 -1483.74
775 1860.72 -1483.03
776 1871.48 -1482.34
777 1884.72 -1481.64
778 1892.85 -1480.95
779 1920.07 -1480.29
780 1920.06 -1479.72
781 1919.49 -1479.14
782 1937.55 -1478.54
783 1933.58 -1477.93
784 1922.74 -1477.31
785 1910.94 -1476.72
786 1910.39 -1476.11
787 1910.75 -1475.54
788 1906.66 -1474.96
789 1895.97 -1474.39
790 1875.09 -1473.83
791 1875.32 -1473.29
792 1886.45 -1472.77
793 1903.22 -1472.21
794 1904.04 -1471.65
795 1897.96 -1471.06
796 1917.96 -1470.47
797 1923.76 -1469.82
798 1923.09 -1469.15
799 1912.2 -1468.46
800 1918.6 -1467.79
801 1907.5 -1467.12
802 1891.79 -1466.46
803 1894 -1465.85
804 1870.06 -1465.27
805 1856.48 -1464.73
806 1813.66 -1464.24
807 1835.75 -1463.69
808 1833.29 -1463.16
809 1832.5 -1462.62
810 1834.78 -1462.15
811 1841.63 -1461.68
812 1853.44 -1461.2
813 1841.63 -1460.74
814 1841.16 -1460.27
815 1840.68 -1459.79
816 1840.73 -1459.3
817 1829.94 -1458.79
818 1829.43 -1458.28
819 1828.14 -1457.76
820 1828.89 -1457.24
821 1833.15 -1456.73
822 1826.66 -1456.2
823 1819.64 -1455.68
824 1821.75 -1455.15
825 1804.23 -1454.63
826 1794.26 -1454.04
827 1819.47 -1453.43
828 1818.86 -1452.82
829 1835.06 -1452.28
830 1834.2 -1451.73
831 1844.51 -1451.2
832 1857.4 -1450.69
833 1862.09 -1450.17
834 1846.28 -1449.7
835 1831.5 -1449.18
836 1806.51 -1448.65
837 1817.04 -1448.07
838 1820.66 -1447.47
839 1826.62 -1446.9
840 1824.78 -1446.39
841 1853.25 -1445.89
842 1842.44 -1445.41
843 1828.47 -1444.85
844 1861.49 -1444.27
845 1866.44 -1443.73
846 1864.58 -1443.23
847 1951.57 -1442.78
848 1950.05 -1442.32
849 1924.97 -1441.92
850 1910.04 -1441.55
851 1914.54 -1441.16
852 1901.26 -1440.76
853 1900.71 -1440.36
854 1895.88 -1439.92
855 1862.8 -1439.54
856 1853.63 -1439.14
857 1844.03 -1438.78
858 1816.88 -1438.47
859 1817.76 -1438.15
860 1817.43 -1437.82
861 1812.6 -1437.48
862 1799.21 -1437.15
863 1812.19 -1436.95
864 1832.81 -1436.69
865 1817.07 -1436.41
866 1830.51 -1436.16
867 1852.96 -1435.93
868 1839.2 -1435.72
869 1823.91 -1435.52
870 1816.27 -1435.29
871 1806.4 -1435.04
872 1827.52 -1434.68
873 1819.94 -1434.33
874 1819.58 -1433.97
875 1831.31 -1433.59
876 1811.78 -1433.17
877 1812.19 -1432.87
878 1810.71 -1432.55
879 1801.11 -1432.22
880 1799.44 -1431.88
881 1803.56 -1431.53
882 1805.77 -1431.19
883 1801.72 -1430.81
884 1786.15 -1430.43
885 1800.02 -1430.05
886 1792.6 -1429.7
887 1781.46 -1429.43
888 1784.09 -1429.14
889 1762.52 -1428.9
890 1770.77 -1428.63
891 1792.2 -1428.25
892 1826.21 -1427.88
893 1833.09 -1427.55
894 1808.92 -1427.19
895 1820.26 -1426.76
896 1836.84 -1426.3
897 1836.37 -1425.84
898 1808.88 -1425.34
899 1811.57 -1424.83
900 1811.8 -1424.31
901 1824.15 -1423.84
902 1826.57 -1423.33
903 1802.62 -1422.76
904 1811.2 -1422.2
905 1822.77 -1421.63
906 1810.62 -1421.06
907 1810.04 -1420.48
908 1806.82 -1419.93
909 1827.57 -1419.41
910 1844.17 -1418.91
911 1814.61 -1418.23
912 1820.63 -1417.55
913 1819.94 -1416.86
914 1823.48 -1416.21
915 1819.84 -1415.53
916 1822 -1414.83
917 1835.47 -1414.11
918 1820.03 -1413.33
919 1808.36 -1412.62
920 1806.08 -1411.86
921 1807.85 -1411.12
922 1828.36 -1410.36
923 1830.31 -1409.58
924 1837.89 -1408.79
925 1842.14 -1407.99
926 1835.97 -1407.24
927 1829.95 -1406.41
928 1823.62 -1405.57
929 1802.34 -1404.82
930 1800.23 -1404.09
931 1826.22 -1403.42
932 1814.78 -1402.66
933 1810.25 -1401.9
934 1830.4 -1401.16
935 1832.7 -1400.41
936 1818.72 -1399.69
937 1829.89 -1398.88
938 1831.98 -1398.06
939 1826.86 -1397.23
940 1825.71 -1396.45
941 1824.14 -1395.64
942 1838.59 -1394.77
943 1841.96 -1393.87
944 1817.82 -1392.96
945 1802.18 -1391.99
946 1780.25 -1391.03
947 1783.04 -1390.06
948 1790.18 -1389.13
949 1804.23 -1388.24
950 1824.67 -1387.36
951 1812.33 -1386.48
952 1817.45 -1385.58
953 1808.99 -1384.66
954 1798.91 -1383.76
955 1812.88 -1382.88
956 1832.23 -1381.98
957 1830.79 -1381.07
958 1811.77 -1380.2
959 1783.97 -1379.52
960 1791.41 -1378.84
961 1790.73 -1378.16
962 1767.33 -1377.5
963 1767.26 -1376.67
964 1782.3 -1375.85
965 1785.55 -1375.05
966 1786.72 -1374.23
967 1773.89 -1373.47
968 1760.23 -1372.72
969 1747.62 -1371.97
970 1725.89 -1371.21
971 1725.37 -1370.47
972 1720.99 -1369.68
973 1724.8 -1368.84
974 1730.75 -1368.09
975 1768.95 -1367.3
976 1792.95 -1366.59
977 1786.3 -1365.91
978 1784.2 -1365.22
979 1792.16 -1364.53
980 1791.46 -1363.84
981 1797.53 -1363.12
982 1795.3 -1362.42
983 1751.86 -1361.75
984 1767.09 -1361.12
985 1784.41 -1360.47
986 1781.63 -1359.76
987 1794.05 -1359.04
988 1814.32 -1358.29
989 1801.63 -1357.63
990 1797.73 -1357.02
991 1797.25 -1356.38
992 1797.33 -1355.8
993 1786.25 -1355.19
994 1772.09 -1354.57
995 1779.63 -1353.95
996 1779.86 -1353.3
997 1777.8 -1352.65
998 1787.79 -1351.99
999 1794.89 -1351.37
1000 1804.97 -1350.72
1001 1819.23 -1350.05
1002 1800.59 -1349.39
1003 1788.12 -1348.69
1004 1773.78 -1347.98
1005 1776.54 -1347.26
1006 1790.74 -1346.53
1007 1782.37 -1345.77
1008 1785.64 -1345.02
1009 1779.13 -1344.31
1010 1799.63 -1343.56
1011 1797.57 -1342.79
1012 1798.65 -1342.02
1013 1797.87 -1341.24
1014 1814.31 -1340.45
1015 1813.52 -1339.65
1016 1822.07 -1338.82
1017 1827.95 -1338
1018 1831.62 -1337.19
1019 1827.74 -1336.38
1020 1824.67 -1335.57
1021 1820.26 -1334.76
1022 1825.78 -1334.01
1023 1847.74 -1333.23
1024 1849.23 -1332.5
1025 1889.92 -1331.8
1026 1871.62 -1331.1
1027 1892.79 -1330.35
1028 1882.45 -1329.65
1029 1882.18 -1328.97
1030 1893.51 -1328.57
1031 1907.08 -1328.21
1032 1918.17 -1327.87
1033 1934.88 -1327.54
1034 1936.63 -1327.23
1035 1908.08 -1326.97
1036 1912.01 -1326.69
1037 1908.84 -1326.39
1038 1929.81 -1326.1
1039 1929.51 -1325.79
1040 1875.66 -1325.46
1041 1865.4 -1325.17
1042 1862.19 -1324.88
1043 1875.05 -1324.54
1044 1881.01 -1324.24
1045 1881.47 -1323.95
1046 1880.74 -1323.66
1047 1888.67 -1323.4
1048 1905.28 -1323.13
1049 1910.86 -1322.87
1050 1924.65 -1322.74
1051 1933.15 -1322.6
1052 1931.7 -1322.44
1053 1923.78 -1322.2
1054 1933.31 -1321.92
1055 1929.33 -1321.67
1056 1952.42 -1321.44
1057 1985.11 -1321.13
1058 1956.59 -1320.74
1059 1969.28 -1320.35
1060 1968.89 -1319.95
1061 1960.39 -1319.53
1062 1923.71 -1319.12
1063 1927.33 -1318.72
1064 1926.91 -1318.35
1065 1938.51 -1317.97
1066 1941.42 -1317.62
1067 1939.05 -1317.24
1068 1940.77 -1316.93
1069 1964.69 -1316.65
1070 1978.44 -1316.31
1071 1980.29 -1315.98
1072 2023.8 -1315.66
1073 2031.04 -1315.36
